LDAP-Display-Name	Default-Object-Category	
msExchAdminAuditLogCmdlets	0	
msExchAdminAuditLogFlags	0	
msExchAdminAuditLogMailbox	0	
msExchAdminAuditLogParameters	0	
msExchAlternateFileShareWitness	0	
msExchAlternateFileShareWitnessDirectory	0	
msExchContinuousReplicationMaxMemoryPerMDB	0	
msExchDatacenterActivationMode	0	
msExchFedLocalRecipientAddress	0	
msExchFedRemoteTargetAddress	0	
msExchMDBAvailabilityGroupIPv4Addresses	0	
msExchMobileOTAUpdateMode	0	
msExchOrganizationFlags	0	
msExchRecoveryPointObjectiveInterADSite	0	
msExchRecoveryPointObjectiveIntraADSite	0	
msExchRelationTags	0	
msExchSharingRelationshipForExternalOrganizationEmail	0	
msExchStartedMailboxServers	0	
msExchStoppedMailboxServers	0	
msExchSupervisionListMaxLength	0	
msExchTransportMaxRecipientStatisticsLogAge	0	
msExchTransportMaxServerStatisticsLogAge	0	
msExchTransportRecipientStatisticsDirectorySize	0	
msExchTransportRecipientStatisticsFileSize	0	
msExchTransportRecipientStatisticsPath	0	
msExchTransportServerStatisticsDirectorySize	0	
msExchTransportServerStatisticsFileSize	0	
msExchTransportServerStatisticsPath	0	
msExchTransportSettingsAVFlags	0	
msExchUMAddresses	0	
msExchUMAutoAttendantPromptChangeKey	0	
msExchUMDialPlanDialedNumbers	0	
msExchUMDialPlanPromptChangeKey	0	
msExchUMMailboxOVALanguage	0	
msExchUMPhoneProvider	0	
msExchUMSiteRedirectTarget	0	
msExchSupervisionUserLink	0	
msExchSupervisionDLLink	0	
msExchSupervisionOneOffLink	0	
msExchAssistantsMaintenanceSchedule	0	
msExchCalendarRepairDisabled	0	
msExchCalendarRepairFlags	0	
msExchCalendarRepairIntervalEndWindow	0	
msExchCalendarRepairIntervalStartWindow	0	
msExchCalendarRepairLogFileAgeLimit	0	
msExchCalendarRepairLogFileSizeLimit	0	
msExchCalendarRepairLogPath	0	
msExchCalendarRepairMaxThreads	0	
msExchControlPointFlags	0	
msExchInternetWebProxy	0	
msExchMailboxMoveFlags	0	
msExchMailboxMoveRemoteHostName	0	
msExchMailboxMoveStatus	0	
msExchMailboxPlanType	0	
msExchRMSLicensingLocationUrl	0	
msExchRMSPublishingLocationUrl	0	
msExchRMSServiceLocationUrl	0	
msExchRoleEntriesExt	0	
msExchRoleType	0	
msExchSharingDefaultPolicyLink	0	
msExchSyncAccountsFlags	0	
msExchSyncAccountsMax	0	
msExchSyncAccountsPoisonAccountThreshold	0	
msExchSyncAccountsPoisonItemThreshold	0	
msExchSyncAccountsPolicyDN	0	
msExchSyncAccountsPollingInterval	0	
msExchSyncAccountsTimeBeforeDormant	0	
msExchSyncAccountsTimeBeforeInactive	0	
msExchSyncLogLoggingLevel	0	
msExchSyncMailboxLogAgeQuotaInHours	0	
msExchSyncMailboxLogDirectorySizeQuota	0	
msExchSyncMailboxLogFilePath	0	
msExchSyncMailboxLogLoggingLevel	0	
msExchSyncMailboxLogPerFileSizeQuota	0	
msExchTextMessagingState	0	
msExchUMGlobalCallRoutingScheme	0	
msExchUMLoadBalancerFQDN	0	
msExchMailboxMoveTargetMDBLink	0	
msExchMailboxMoveTargetMDBBL	0	
msExchDirsyncID	0	
msExchManagementSiteLink	0	
msExchUMAudioCodec2	0	
msExchUMBusinessLocation	0	
msExchUMBusinessName	0	
msExchUMDefaultMailbox	0	
msExchUMDefaultOutboundCallingLineID	0	
msExchUMWeekStartDay	0	
msExchDirsyncIdSourceAttribute	0	
msExchGalsyncDisableLiveIdOnRemove	0	
msExchGalsyncFederatedTenantSourceAttribute	0	
msExchGalsyncLastSyncRun	0	
msExchGalsyncPasswordFilePath	0	
msExchGalsyncProvisioningDomain	0	
msExchGalsyncResetPasswordOnNextLogon	0	
msExchGalsyncSchedule	0	
msExchGalsyncSourceActiveDirectorySchemaVersion	0	
msExchGalsyncWlidUseSmtpPrimary	0	
msExchMDBCopyParentClass	0	
msExchRBACPolicyFlags	0	
msExchUMForwardingAddressTemplate	0	
msExchRBACPolicyLink	0	
msExchArchiveGUID	0	
msExchArchiveName	0	
msExchArchiveQuota	0	
msExchArchiveWarnQuota	0	
msExchConfigFilter	0	
msExchOrgFederatedMailbox	0	
msExchPreviousHomeMDB	0	
msExchSmtpMaxMessagesPerConnection	0	
msExchUMFaxServerURI	0	
msExchAvailabilityPerUserAccountBL	0	
msExchAvailabilityOrgWideAccountBL	0	
msExchOWATranscodingFileTypesBL	0	
msExchOWAAllowedFileTypesBL	0	
msExchOWAAllowedMimeTypesBL	0	
msExchOWAForceSaveFileTypesBL	0	
msExchOWAForceSaveMIMETypesBL	0	
msExchOWABlockedFileTypesBL	0	
msExchOWABlockedMIMETypesBL	0	
msExchOWARemoteDocumentsAllowedServersBL	0	
msExchOWARemoteDocumentsBlockedServersBL	0	
msExchOWARemoteDocumentsInternalDomainSuffixListBL	0	
msExchOWATranscodingMimeTypesBL	0	
msExchSMTPReceiveDefaultAcceptedDomainBL	0	
msExchMobileRemoteDocumentsAllowedServersBL	0	
msExchMobileRemoteDocumentsBlockedServersBL	0	
msExchMobileRemoteDocumentsInternalDomainSuffixListBL	0	
msExchServerSiteBL	0	
msExchOrganizationsGlobalAddressListsBL	0	
msExchOrganizationsAddressBookRootsBL	0	
msExchOrganizationsTemplateRootsBL	0	
msExchParentPlanBL	0	
msExchSupervisionUserBL	0	
msExchSupervisionDLBL	0	
msExchSupervisionOneOffBL	0	
msExchRBACPolicyBL	0	
msExchArchiveDatabaseLink	0	
msExchArchiveDatabaseBL	0	
msExchAllowCrossSiteRPCClientAccess	0	
msExchDataMoveReplicationConstraint	0	
msExchDeviceAccessRuleCharacteristic	0	
msExchDeviceAccessRuleQueryString	0	
msExchDeviceAccessState	0	
msExchDeviceAccessStateReason	0	
msExchDeviceEASVersion	0	
msExchDumpsterQuota	0	
msExchDumpsterWarningQuota	0	
msExchEdgeSyncAdvancedConfiguration	0	
msExchEdgeSyncEHFBackupLeaseLocation	0	
msExchEdgeSyncEHFPassword	0	
msExchEdgeSyncEHFPrimaryLeaseLocation	0	
msExchEdgeSyncEHFProvisioningURL	0	
msExchEdgeSyncEHFResellerID	0	
msExchEdgeSyncEHFUserName	0	
msExchEdgeSyncRetryCount	0	
msExchESEParamCachePriority	0	
msExchESEParamReplayBackgroundDatabaseMaintenance	0	
msExchESEParamReplayCachePriority	0	
msExchESEParamReplayCheckpointDepthMax	0	
msExchForeignGroupSID	0	
msExchHostServerName	0	
msExchMailboxMoveBatchName	0	
msExchMaxActiveMailboxDatabases	0	
msExchMDBName	0	
msExchMobileAccessControl	0	
msExchMobileAdminRecipients	0	
msExchMobileBlockedDeviceIDs	0	
msExchMobileUserMailInsert	0	
msExchObjectCountQuota	0	
msExchPOPIMAPExternalConnectionSettings	0	
msExchPOPIMAPInternalConnectionSettings	0	
msExchRCAThrottlingPolicyState	0	
msExchSyncAccountsSuccessivePoisonItemsThreshold	0	
msExchSyncHubHealthLogAgeQuotaInHours	0	
msExchSyncHubHealthLogDirectorySizeQuota	0	
msExchSyncHubHealthLogFilePath	0	
msExchSyncHubHealthLogPerFileSizeQuota	0	
msExchSyncMailboxHealthLogAgeQuotaInHours	0	
msExchSyncMailboxHealthLogDirectorySizeQuota	0	
msExchSyncMailboxHealthLogFilePath	0	
msExchSyncMailboxHealthLogPerFileSizeQuota	0	
msExchTenantPerimeterSettingsFlags	0	
msExchTenantPerimeterSettingsGatewayIPAddresses	0	
msExchTenantPerimeterSettingsInternalServerIPAddresses	0	
msExchTenantPerimeterSettingsOrgID	0	
msExchThirdPartySynchronousReplication	0	
msExchUMCertificateThumbprint	0	
msExchUMStartupMode	0	
msExchVoiceMailPreviewPartnerAddress	0	
msExchVoiceMailPreviewPartnerAssignedID	0	
msExchVoiceMailPreviewPartnerMaxDeliveryDelay	0	
msExchVoiceMailPreviewPartnerMaxMessageDuration	0	
msExchMailboxMoveSourceMDBLink	0	
msExchMailboxMoveSourceMDBBL	0	
msExchRMSComputerAccountsLink	0	
msExchRMSComputerAccountsBL	0	
msExchDelegateListLink	0	
msExchDelegateListBL	0	
msExchDeviceAccessControlRuleLink	0	
msExchDeviceAccessControlRuleBL	0	
msExchIntendedMailboxPlanLink	0	
msExchIntendedMailboxPlanBL	0	
msExch2003Url	0	
msExchLegacyRedirectType	0	
msExchLicenseToken	0	
msExchMailboxFolderSet2	0	
msExchObjectID	0	
msExchContentConversionSettings	0	
msExchIMAP4Settings	0	
msExchManagementSettings	0	
msExchMobileSettings	0	
msExchOWASettings	0	
msExchPOP3Settings	0	
msExchTransportInboundSettings	0	
msExchTransportOutboundSettings	0	
msOrg-GroupSubtypeName	0	
msOrg-IsOrganizational	0	
msOrg-OtherDisplayNames	0	
msOrg-Leaders	0	
msOrg-LeadersBL	0	
msExchEwsApplicationAccessPolicy	0	
msExchEwsEnabled	0	
msExchEwsExceptions	0	
msExchEwsWellKnownApplicationPolicies	0	
msExchArchiveAddress	0	
msExchArchiveStatus	0	
msExchAuthoritativePolicyTagGUID	0	
msExchAuthoritativePolicyTagNote	0	
msExchAVAuthenticationService	0	
msExchCapabilityIdentifiers	0	
msExchDistributionGroupDefaultOU	0	
msExchDistributionGroupNameBlockedWordsList	0	
msExchDistributionGroupNamingPolicy	0	
msExchExternalDirectoryObjectId	0	
msExchExternalDirectoryOrganizationId	0	
msExchLastExchangeChangedTime	0	
msExchMailboxMoveFilePath	0	
msExchMailboxMoveRequestGuid	0	
msExchMSOForwardSyncNonRecipientCookie	0	
msExchMSOForwardSyncRecipientCookie	0	
msExchOWAIMCertificateThumbprint	0	
msExchOWAIMServerName	0	
msExchPopImapLogFilePath	0	
msExchPopImapLogFileRolloverFrequency	0	
msExchPopImapPerLogFileSizeQuota	0	
msExchRemoteRecipientType	0	
msExchSIPAccessService	0	
msExchUCVoiceMailSettings	0	
msExchUMDialPlanTimezone	0	
msExchWhenMailboxCreated	0	
msExchDefaultPublicMDB	0	
msExchDefaultPublicMDBBL	0	
msExchMailboxMoveSourceUserLink	0	
msExchMailboxMoveSourceUserBL	0	
msExchMailboxMoveStorageMDBLink	0	
msExchMailboxMoveStorageMDBBL	0	
msExchMailboxMoveTargetUserLink	0	
msExchMailboxMoveTargetUserBL	0	
msExchActivityBasedAuthenticationTimeoutInterval	0	
msExchAnonymousThrottlingPolicyState	0	
msExchEdgeSyncConnectorVersion	0	
msExchGenericForwardingAddress	0	
msExchPartnerGroupID	0	
msExchSharedConfigServicePlanTag	0	
msExchSharedIdentityServerBoxRAC	0	
msExchSharingAnonymousIdentities	0	
msExchTPDCSPName	0	
msExchTPDCSPType	0	
msExchTPDDisplayName	0	
msExchTPDExtranetCertificationUrl	0	
msExchTPDExtranetLicensingUrl	0	
msExchTPDFlags	0	
msExchTPDIntranetCertificationUrl	0	
msExchTPDIntranetLicensingUrl	0	
msExchTPDKeyContainerName	0	
msExchTPDKeyID	0	
msExchTPDKeyIDType	0	
msExchTPDKeyNumber	0	
msExchTPDPrivateKey	0	
msExchTPDSLCCertificateChain	0	
msExchTPDTemplates	0	
msExchTransportResellerIntraTenantMailContentType	0	
msExchTransportResellerSettingsInboundGatewayID	0	
msExchTransportResellerSettingsLink	0	
msExchTransportResellerSettingsOutboundGatewayID	0	
msExchUMSourceForestPolicyNames	0	
msExchSharedConfigLink	0	
msExchSharedConfigBL	0	
msExchActiveInstanceSleepInterval	0	
msExchAssistantsThrottleWorkcycle	0	
msExchCommunityURL	0	
msExchCommunityURLEnabled	0	
msExchESEParamBackgroundDatabaseMaintenanceDelay	0	
msExchESEParamBackgroundDatabaseMaintenanceIntervalMax	0	
msExchESEParamBackgroundDatabaseMaintenanceIntervalMin	0	
msExchESEParamBackgroundDatabaseMaintenanceSerialization	0	
msExchESEParamHungIOAction	0	
msExchESEParamHungIOThreshold	0	
msExchESEParamPreReadIOMax	0	
msExchESEParamReplayBackgroundDatabaseMaintenanceDelay	0	
msExchESEParamReplayPreReadIOMax	0	
msExchIntendedServicePlan	0	
msExchMRSRequestType	0	
msExchNotificationAddress	0	
msExchNotificationEnabled	0	
msExchPassiveInstanceSleepInterval	0	
msExchSyncDaemonMaxVersion	0	
msExchSyncDaemonMinVersion	0	
msExchTransportIntraTenantMailContentType	0	
msExchTransportPartnerConnectorDomain	0	
msExchTransportPartnerRoutingDomain	0	
msExchAuditAdmin	0	
msExchAuditDelegate	0	
msExchAuditDelegateAdmin	0	
msExchAuditOwner	0	
msExchBypassAudit	0	
msExchInterruptUserOnAuditFailure	0	
msExchIRMLogMaxAge	0	
msExchIRMLogMaxDirectorySize	0	
msExchIRMLogMaxFileSize	0	
msExchIRMLogPath	0	
msExchIsMSODirsyncEnabled	0	
msExchIsMSODirsynced	0	
msExchMailboxAuditEnable	0	
msExchMailboxAuditLogAgeLimit	0	
msExchMobileOTANotificationMailInsert	0	
msExchOnPremiseObjectGuid	0	
msExchShadowAssistantName	0	
msExchShadowC	0	
msExchShadowCo	0	
msExchShadowCountryCode	0	
msExchShadowDepartment	0	
msExchShadowDisplayName	0	
msExchShadowFacsimileTelephoneNumber	0	
msExchShadowGivenName	0	
msExchShadowHomePhone	0	
msExchShadowInfo	0	
msExchShadowL	0	
msExchShadowMailNickname	0	
msExchShadowMobile	0	
msExchShadowOtherFacsimileTelephone	0	
msExchShadowOtherHomePhone	0	
msExchShadowOtherTelephone	0	
msExchShadowPager	0	
msExchShadowPhysicalDeliveryOfficeName	0	
msExchShadowPostalCode	0	
msExchShadowProxyAddresses	0	
msExchShadowSn	0	
msExchShadowSt	0	
msExchShadowStreetAddress	0	
msExchShadowTelephoneAssistant	0	
msExchShadowTelephoneNumber	0	
msExchShadowTitle	0	
msExchShadowWindowsLiveID	0	
msExchShadowWWWHomePage	0	
msExchSMTPExtendedProtectionPolicy	0	
msExchMailboxMoveSourceArchiveMDBLink	0	
msExchMailboxMoveSourceArchiveMDBBL	0	
msExchMailboxMoveTargetArchiveMDBLink	0	
msExchMailboxMoveTargetArchiveMDBBL	0	
msExchAddressBookFlags	0	
msExchDirsyncSourceObjectClass	0	
msExchEdgeSyncEHFFlags	0	
msExchFedTargetOWAURL	0	
msExchLitigationHoldDate	0	
msExchLitigationHoldOwner	0	
msExchMailboxAuditLastAdminAccess	0	
msExchMailboxAuditLastDelegateAccess	0	
msExchMailboxAuditLastExternalAccess	0	
msExchMigrationLogAgeQuotaInHours	0	
msExchMigrationLogDirectorySizeQuota	0	
msExchMigrationLogExtensionData	0	
msExchMigrationLogLogFilePath	0	
msExchMigrationLogLoggingLevel	0	
msExchMigrationLogPerFileSizeQuota	0	
msExchMSOForwardSyncAsyncOperationIds	0	
msExchPreviousMailboxGuid	0	
msExchSIPSBCService	0	
msExchSmtpReceiveTlsDomainCapabilities	0	
msExchSmtpSendNdrLevel	0	
msExchSmtpSendTlsDomain	0	
msExchTargetServerAdmins	0	
msExchTargetServerPartnerAdmins	0	
msExchTargetServerPartnerViewOnlyAdmins	0	
msExchTargetServerViewOnlyAdmins	0	
msExchMinorPartnerId	0	
msExchMobileOTANotificationMailInsert2	0	
msExchReconciliationCookies	0	
msExchResponsibleForSites	0	
msExchShadowManagerLink	0	
msExchSupportedSharedConfigLink	0	
msExchSupportedSharedConfigBL	0	
msExchCalculatedTargetAddress	0	
msExchDeletionPeriod	0	
msExchObjectsDeletedThisPeriod	0	
msExchShadowCompany	0	
msExchShadowInitials	0	
msExchDisabledArchiveGUID	0	
msExchMSOForwardSyncReplayList	0	
msExchOWAFailbackURL	0	
msExchDisabledArchiveDatabaseLink	0	
msExchAdminAuditLogExcludedCmdlets	0	
msExchCountries	0	
msExchUsageLocation	0	
msExchExtendedProtectionSPNList	0	
msExchMigrationLogDirectorySizeQuotaLarge	0	
msExchPopImapExtendedProtectionPolicy	0	
msExchCustomAttributes	14478	
msExchMailStorage	14480	
msExchBaseClass	14482	
msExchMultiMediaUser	14484	
msExchCertificateInformation	14486	
msExchIMRecipient	14488	
msExchGenericPolicy	14490	
msExchOmaUser	14492	
msExchRecipientTemplate	14494	
msExchEdgeSyncServiceConfig	14496	
msExchContentConfigContainer	14498	
msExchIMGlobalSettingsContainer	14500	
msExchMessageDeliveryConfig	14502	
msExchPseudoPF	14504	
msExchPseudoPFAdmin	14506	
msExchMailboxManagerPolicy	14508	
msExchSystemObjectsContainer	14510	
msExchOmaCarrier	14512	
msExchOmaConfigurationContainer	14514	
msExchOmaContainer	14516	
msExchOmaDataSource	14518	
msExchOmaDeliveryProvider	14520	
msExchOmaDeviceCapability	14522	
msExchOmaDeviceType	14524	
msExchResourceSchema	14526	
msExchUMAutoAttendant	14528	
msExchUMDialPlan	14530	
msExchUMIPGateway	14532	
msExchMailboxRecipientTemplate	14534	
msExchUMRecipientTemplate	14536	
msExchAddressRewriteConfiguration	14538	
msExchAgent	14540	
msExchAutoDiscoverConfig	14542	
msExchAvailabilityConfig	14544	
msExchDSNMessage	14546	
msExchELCFolder	14548	
msExchMessageClassification	14550	
msExchMobileMailboxPolicy	14552	
msExchSmtpReceiveConnector	14554	
msExchTransportRuleCollection	14556	
msExchTransportSettings	14558	
msExchVirtualDirectory	14560	
msExchExchangeServerRecipient	14562	
msExchRoleAssignment	14564	
msExchScope	14566	
msExchExchangeAssistance	14568	
msExchLoadBalancingSettings	14570	
msExchThrottlingPolicy	14572	
msExchEdgeSyncConnector	14574	
msExchAdminAuditLogConfig	14576	
msExchSyncAccountsPolicy	14578	
msExchMobileMailboxSettings	14580	
msExchOrganizationSettings	14582	
msExchSyncDaemonArbitrationConfig	14584	
msExchReconciliationConfig	14586	
msExchCountryList	14588	
msExchDomainContentConfig	14590	
msExchIMFirewall	14592	
msExchSMTPTurfList	14594	
msExchUce	14596	
msExchUMHuntGroup	14598	
msExchAddressRewriteEntry	14600	
msExchAvailabilityAddressSpace	14602	
msExchELCContentSettings	14604	
msExchMessageHygieneContentFilterConfig	14606	
msExchMessageHygieneIPAllowListConfig	14608	
msExchMessageHygieneIPAllowListProviderConfig	14610	
msExchMessageHygieneIPBlockListConfig	14612	
msExchMessageHygieneIPBlockListProviderConfig	14614	
msExchMessageHygieneRecipientFilterConfig	14616	
msExchMessageHygieneSenderFilterConfig	14618	
msExchMessageHygieneSenderIDConfig	14620	
msExchMobileVirtualDirectory	14622	
msExchOABVirtualDirectory	14624	
msExchSenderReputation	14626	
msExchTransportRule	14628	
msExchWebServicesVirtualDirectory	14630	
msExchAvailabilityForeignConnectorVirtualDirectory	14632	
msExchRpcHttpVirtualDirectory	14634	
msExchSystemMailbox	14636	
msExchAutoDiscoverVirtualDirectory	14638	
msExchUMVirtualDirectory	14640	
msExchECPVirtualDirectory	14642	
msExchActiveSyncDevices	14644	
msExchEdgeSyncMservConnector	14646	
msExchPowerShellVirtualDirectory	14648	
msExchControlPointConfig	14650	
msExchEdgeSyncEHFConnector	14652	
msExchTenantPerimeterSettings	14654	
msExchDeviceAccessRule	14656	
msExchSmtpConnectionTurfList	14658	
msExchMessageHygieneIPAllowListProvider	14660	
msExchMessageHygieneIPBlockListProvider	14662	
msExchActiveSyncDevice	14664	
msExchControlPointTrustedPublishingDomain	14666	
msExchSmtpConnectionTurfListRule	14668	
msExchActiveDirectoryConnector	14670	
msExchConnectionAgreement	14672	
msExchSchemaMapPolicy	14674	
msExchPFTree	14676	
publicFolder	14678	
addIn	14680	
addrType	14682	
msExchAddressingPolicy	14684	
adminExtension	14686	
msExchComputerPolicy	14688	
dXASiteServer	14690	
msExchDynamicDistributionList	14692	
mHSMonitoringConfig	14694	
mTACfg	14696	
msExchOAB	14698	
protocolCfg	14700	
protocolCfgShared	14702	
mHSLinkMonitoringConfig	14704	
mHSServerMonitoringConfig	14706	
msExchAdminGroupContainer	14708	
msExchOrganizationContainer	14710	
remoteDXA	14712	
protocolCfgSharedSite	14714	
msExchStorageGroup	14716	
msExchAdminGroup	14718	
dXRequestor	14720	
dXServerConn	14722	
msExchGenericPolicyContainer	14724	
msExchConfigurationUnitContainer	14726	
msExchSenderHintConfig	14728	
msExchApprovalApplicationContainer	14730	
siteAddressing	14732	
msExchAdvancedSecurityContainer	14734	
msExchChatNetwork	14736	
msExchConferenceContainer	14738	
msExchContainer	14740	
msExchMonitorsContainer	14742	
msExchPoliciesContainer	14744	
msExchPublicFolderTreeContainer	14746	
msExchRoutingGroupContainer	14748	
msExchServersContainer	14750	
msExchRecipientPolicyContainer	14752	
msExchReplicationConnectorContainer	14754	
msExchSystemPolicyContainer	14756	
msExchMDBAvailabilityGroupContainer	14758	
msExchMDBContainer	14760	
msExchApprovalApplication	14762	
msExchAdminRole	14764	
msExchConferenceSite	14766	
encryptionCfg	14768	
msExchExchangeServer	14770	
msExchKeyManagementServer	14772	
msExchRoutingGroup	14774	
msExchAddressListServiceContainer	14776	
msExchPrivateMDBProxy	14778	
msExchRecipientPolicy	14780	
msExchSystemPolicy	14782	
msExchAcceptedDomain	14784	
msExchMDBAvailabilityGroup	14786	
msExchOWAMailboxPolicy	14788	
msExchProvisioningPolicy	14790	
msExchCmdletExtensionAgent	14792	
msExchFedTrust	14794	
msExchFedOrgId	14796	
msExchJournalingReconciliationRemoteAccount	14798	
msExchClientAccessArrayLegacy	14800	
msExchRBACPolicy	14802	
msExchMRSRequest	14804	
msExchTransportResellerSettings	14806	
msExchConnectors	14808	
msExchCTP	14810	
exchangeAdminService	14812	
msExchInformationStore	14814	
localDXA	14816	
msExchMDB	14818	
mTA	14820	
protocolCfgSharedServer	14822	
msExchExchangeServerPolicy	14824	
msExchSiteReplicationService	14826	
msExchRecipientEnforcementPolicy	14828	
msExchRecipientTemplatePolicy	14830	
msExchFedSharingRelationship	14832	
msExchSharingPolicy	14834	
msExchClientAccessArray	14836	
msExchAddressListService	14838	
msExchChatProtocol	14840	
msExchConnector	14842	
msExchMCUContainer	14844	
msExchPrivateMDB	14846	
protocolCfgHTTP	14848	
msExchProtocolCfgHTTPFilters	14850	
protocolCfgIMAP	14852	
protocolCfgLDAP	14854	
protocolCfgNNTP	14856	
protocolCfgPOP	14858	
msExchProtocolCfgProtocolContainer	14860	
protocolCfgSMTP	14862	
msExchPublicMDB	14864	
transportStack	14866	
msExchProtocolCfgSharedContainer	14868	
msExchIpConfContainer	14870	
msExchProtocolCfgIM	14872	
msExchSchedulePlusConnector	14874	
msExchMDBCopy	14876	
msExchProtocolCfgExchangeRPCService	14878	
msExchChatVirtualNetwork	14880	
mailGateway	14882	
msExchMCU	14884	
msExchPrivateMDBPolicy	14886	
msExchProtocolCfgHTTPFilter	14888	
protocolCfgHTTPSite	14890	
msExchProtocolCfgIMAPPolicy	14892	
protocolCfgIMAPSite	14894	
protocolCfgLDAPServer	14896	
protocolCfgLDAPSite	14898	
protocolCfgNNTPSite	14900	
msExchProtocolCfgPOPPolicy	14902	
protocolCfgPOPSite	14904	
msExchProtocolCfgSMTPPolicy	14906	
protocolCfgSMTPSite	14908	
msExchPublicMDBPolicy	14910	
rASStack	14912	
rFC1006Stack	14914	
siteConnector	14916	
tP4Stack	14918	
x25Stack	14920	
msExchRoutingGroupConnector	14922	
msExchProtocolCfgHTTPContainer	14924	
msExchProtocolCfgIMAPContainer	14926	
msExchProtocolCfgNNTPContainer	14928	
msExchProtocolCfgPOPContainer	14930	
msExchProtocolCfgSMTPContainer	14932	
msExchReplicationConnector	14934	
msExchProtocolCfgIMContainer	14936	
msExchOmaConnector	14938	
msExchChatBan	14940	
msExchChatChannel	14942	
msExchChatUserClass	14944	
protocolCfgHTTPServer	14946	
protocolCfgIMAPServer	14948	
protocolCfgNNTPServer	14950	
protocolCfgPOPServer	14952	
protocolCfgSMTPServer	14954	
msExchccMailConnector	14956	
mailConnector	14958	
mSMailConnector	14960	
msExchNotesConnector	14962	
msExchRoutingSMTPConnector	14964	
x400Link	14966	
msExchCalendarConnector	14968	
msExchGroupWiseConnector	14970	
msExchOVVMConnector	14972	
msExchSNADSConnector	14974	
msExchProtocolCfgIMVirtualServer	14976	
msExchDeliveryAgentConnector	14978	
msExchProtocolCfgHTTPVirtualDirectory	14980	
protocolCfgSMTPDomainContainer	14982	
msExchProtocolCfgSMTPIPAddressContainer	14984	
protocolCfgSMTPRoutingSources	14986	
protocolCfgSMTPSessions	14988	
rASX400Link	14990	
rFC1006X400Link	14992	
tP4X400Link	14994	
x25X400Link	14996	
msExchProtocolCfgIMAPSessions	14998	
msExchProtocolCfgPOPSessions	15000	
protocolCfgSMTPDomain	15002	
msExchProtocolCfgSMTPIPAddress	15004	
msExchRole	15006	
msExchDepartment	15008	
msExchOWAVirtualDirectory	15010	
msExchSchemaVersionPt	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
	0	
